node_id,node_attr
541,40.0817112
542,"""https://www.facebook.com/CORAServices"""
543,"""Mental Health Treatment (CORA Services)_5869386343907328"""
544,"""Mental Health Treatment (CORA Services)"""
545,"""8540 Verree Road, Philadelphia, PA 19111"""
546,AB-Mental Health Treatment (CORA Services)
547,P-Mental Health Treatment (CORA Services)
548,"""""""CORA’s Clinical Services Division offers counseling and therapy services for the treatment of mental health issues in children, adolescents, adults, and families. We focus on relationship difficulties, family functioning issues, stress-related problems, parenting and child behavior concerns and adjusting/ reacting to significant changes such as loss/traumaServices:- Individual, couples and family counseling/therapyCORA accepts Medicaid for AOD Treatment servicesServices are currently being delivered in-person and remotely through telehealth due to the ongoing COVID-19 pandemic."""""""
549,"""This is a FFS program so fees are greatly reduced by commercial insurance, this is not a Medicaid-based service."""
550,Family House Now New Options for Women (Resources for Human Development RHD - Pennsylvania)
551,39.970982
552,WithChildren
553,Mothers
554,ResidentialHousing
555,Infants1
556,"""https://www.twitter.com/@Resources4HD"""
557,"""https://www.facebook.com/ResourcesHD"""
558,"""Family House Now New Options for Women (Resources for Human Development RHD - Pennsylvania)_5453759373770752"""
559,"""Family House Now New Options for Women (Resources for Human Development RHD - Pennsylvania)"""
560,"""1020 North 48th Street, Philadelphia, PA 19131"""
561,AB-Family House Now New Options for Women (Resources for Human Development RHD - Pennsylvania)
562,P-Family House Now New Options for Women (Resources for Human Development RHD - Pennsylvania)
563,"""tel:+1-215-878-8616"""
564,"""Resources for Human Development (RHD) offers a long-term residential treatment facility for women experiencing mental illness and chemical dependence, and their children. Special components address drug/alcohol addiction, mental illness, life skills, trauma, and parenting skills, as well as prevention and intervention for the children.This program provides:- Residential treatment"""
565,"""Women experiencing mental illness and chemical dependence, and their children can access this program."""
566,Victim Response Services (Women Organized Against Rape)
567,39.9939735
568,"""Victim Response Services (Women Organized Against Rape)_5087810247720960"""
569,"""Victim Response Services (Women Organized Against Rape)"""
570,"""1617 J F K Blvd Ste 1100, Philadelphia, PA 19103"""
571,AB-Victim Response Services (Women Organized Against Rape)
572,P-Victim Response Services (Women Organized Against Rape)
573,"""tel:+1-215-985-3333"""
574,"""Women Organized Against Rape (WOAR) provides their Victim Response Services to anyone who has experienced sexual violence. WOAR advocates can provide information about other WOAR services, referral guidance, and information about sexual violence for victim/survivors or family members/friends/partners of survivors.This program provides: - 24-hour hotline - Court accompaniment- Forensic exam/medical accompaniment"""
575,"""This program serves victims of sexual violence."""
576,Mental Health Crisis Response Center Adults (Einstein Healthcare Network)
577,40.0367216
578,InCrisis
579,Emergency
580,Anxiety
581,Underinsured
582,"""19141"""
583,"""https://www.facebook.com/EinsteinHealth/"""
584,"""https://www.twitter.com/https://twitter.com/einsteinhealth"""
585,"""Mental Health Crisis Response Center Adults (Einstein Healthcare Network)_6345013326512128"""
586,"""Mental Health Crisis Response Center Adults (Einstein Healthcare Network)"""
587,"""5501 Old York Road, Philadelphia, PA 19141"""
588,AB-Mental Health Crisis Response Center Adults (Einstein Healthcare Network)
589,P-Mental Health Crisis Response Center Adults (Einstein Healthcare Network)
590,19141
591,"""tel:+1-215-951-8300"""
592,"""Einstein Healthcare Network treats mental and behavioral health crisis emergencies with psychiatric coverage 24-hours a day, seven days a week. Services include:- Mental health assessments- Evaluations- Urgent care advice- Social worker assistance for mental health crisis counseling and treatment, such as for domestic abuse, are scheduled if warrantedEmergency mental health services are available to all people, regardless of health insurance coverage or ability to pay. No appointment is needed. People are seen on a walk-in basis in a safe and secure environment."""
593,"""This program serves individuals who are experiencing a mental illness crisis."""
594,"Psychotherapy (Psycare Solutions, Inc.)"
595,39.9481867
596,Bereavement
597,Grieving
598,AnyoneInNeed
599,"""https://www.facebook.com/psycaresolutions/"""
600,"""Psychotherapy (Psycare Solutions, Inc.)_6609039221587968"""
601,"""Psychotherapy (Psycare Solutions, Inc.)"""
602,"""This program covers residents of the following counties: Montgomery County, PA, Philadelphia County, PA and Chester County, PA."""
603,"""255 South 17th Street, Philadelphia, PA 19103"""
604,"AB-Psychotherapy (Psycare Solutions, Inc.)"
605,"P-Psychotherapy (Psycare Solutions, Inc.)"
606,"""tel:+1-215-885-9700"""
607,"""Psycare Solutions provides an array of psychotherapy services to individuals and families in need. We help with life transitions: change in career, mid-life, empty nest, and bereavement.Services:- Individual counseling- Couples counseling- Family therapy- Mind Body Intelligence classes (mindfulness training) Psycare Solutions also offers a telehealth option through the Zoom app. Please visit our website for more information.When you call to schedule an appointment, please be sure to leave your telephone number and name in our confidential voicemail box. You will be contacted promptly.Psycare Solutions accepts Medicare and offers a sliding fee scale to uninsured individuals."""
608,"""Anyone can access this program."""
609,Achievement through Counseling and Treatment ACT (JEVS Human Services)
610,39.9775523
611,SexualAndReproductiveHealth
612,MoreEducation
613,StdStiTreatmentAndPrevention
614,"""19122"""
615,"""https://www.twitter.com/@JEVSHumanServs"""
616,"""https://www.facebook.com/JEVSHumanServices"""
617,"""Achievement through Counseling and Treatment ACT (JEVS Human Services)_5928980046675968"""
618,"""Achievement through Counseling and Treatment ACT (JEVS Human Services)"""
619,"""1845 Walnut Street, Philadelphia, PA 19103"""
620,AB-Achievement through Counseling and Treatment ACT (JEVS Human Services)
621,P-Achievement through Counseling and Treatment ACT (JEVS Human Services)
622,19122
623,"""tel:+1-215-854-1800"""
624,"""Operating under the JEVS network, Achievement Through Counseling and Treatment (ACT) operates two outpatient, state-certified opioid treatment facilities in Philadelphia, known as ACT I and ACT II.This program provides:- Medication-assisted treatment for opiate abuse- Outpatient methadone maintenance services, - Individual, group, and family counseling, - Free and confidential HIV/AIDS testing- Employment services like resumé workshops, and job placement assistanceCommunity Behavioral Health (CBH) pays for all treatment if you are an eligible participant. If you are ineligible for CBH coverage, you may be eligible for Behavioral Health Services Initiative (BHSI) support or other insurance, private pay of a weekly fee may be arranged."""
625,Center for the Treatment and Study of Anxiety (University of Pennsylvania Perelman School of Medicine)
626,39.9565529
627,Ptsd
628,"""https://www.facebook.com/upennctsa/"""
629,"""https://www.twitter.com/@Center4Anxiety"""
630,"""Center for the Treatment and Study of Anxiety (University of Pennsylvania Perelman School of Medicine)_4833377934114816"""
631,"""Center for the Treatment and Study of Anxiety (University of Pennsylvania Perelman School of Medicine)"""
632,AB-Center for the Treatment and Study of Anxiety (University of Pennsylvania Perelman School of Medicine)
633,P-Center for the Treatment and Study of Anxiety (University of Pennsylvania Perelman School of Medicine)
634,"""tel:+1-215-746-3327"""
635,"""The Center for the Treatment and Study of Anxiety at the University of Pennsylvania specializes in cognitive-behavioral therapy treatment for children and adults who suffer from anxiety and traumatic stress disorders.Services provided:- Cognitive behavioral therapy We treat the following disorders: - Obsessive-compulsive- Post-traumatic stress- Social anxiety- Generalized anxiety disorder- Panic disorder- Trichotillomania and excoriation- Specific phobiaBefore entering a treatment program at the Center, patients first complete a phone screening interview with one of our intake coordinators. If appropriate, patients then schedule and complete an extensive psychological evaluation with a clinician.Assessment and treatment is often free or reduced cost if you are eligible to participate in any of our treatment research programs. If you are uninsured or underinsured, low cost treatment options are available with our advanced doctoral student clinicians."""
636,"""Must be uninsured, underinsured or eligible to participate in one of our treatment research programs."""
637,"Recovery Support Services RSS (Council of Southeast Pennsylvania, Inc.)"
638,39.9948691
639,PeerRecoveryCoaching
640,Mentoring
641,PostTreatment
642,"""19132"""
643,"""Recovery Support Services RSS (Council of Southeast Pennsylvania, Inc.)_5074246054707200"""
644,"""Recovery Support Services RSS (Council of Southeast Pennsylvania, Inc.)"""
645,"""This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."""
646,"""1701 West Lehigh Avenue, Philadelphia, PA 19132"""
647,"AB-Recovery Support Services RSS (Council of Southeast Pennsylvania, Inc.)"
648,"P-Recovery Support Services RSS (Council of Southeast Pennsylvania, Inc.)"
649,19132
650,"""tel:+1-215-345-6644"""
651,"""Recovery support services (RSSs) are nonclinical peer-driven services assisting individuals and families in their recovery from alcohol or drug problems. Services are flexible and may be provided prior to, during, and after treatment.This program provides:- Peer-to-peer services, mentoring, and coaching- Self-help and support groups (PRO-ACT supports all pathways to recovery)- Employment services and job training- Outreach- Relapse prevention- Housing assistance and services- Recovery support activities- Family education- Life skills- Spiritual and faith-based support- EducationThe staff and volunteers are their number one asset. It’s through their integrity, professionalism, and dedication that the message of overcoming and/or avoiding addiction and the services are communicated to those who need them most.Visit, call, or email any of our locations below, or use our Alcohol & Other Drug Information & Recovery Support Line."""
652,Youth Care Team (Philadelphia Department of Health)
653,39.9517588
654,BirthControl
655,CollegeReadiness
656,FamilyPlanning
657,Books
658,"""https://www.facebook.com/cityofphiladelphia"""
659,"""https://www.twitter.com/@PhiladelphiaGov"""
660,"""Youth Care Team (Philadelphia Department of Health)_6634340096278528"""
661,"""Youth Care Team (Philadelphia Department of Health)"""
662,"""1101 Market Street, Philadelphia, PA 19107"""
663,AB-Youth Care Team (Philadelphia Department of Health)
664,P-Youth Care Team (Philadelphia Department of Health)
665,"""tel:+1-215-686-5200"""
666,"""""""Philadelphia Department of Health provides the Youth Care Team program, which serves 13- 21 year olds living in Philaelphia, connecting them to sexual and reproductive health services and educationThis program provides:- Referrals to sexual and reproductive health services and education- Referrals to mental health services- Anxiety, Depression, and Sexual health screeningThere is no cost to participate in the Youth Care Team program."""""""
667,"""Wednesday from 08:00 to 16:00"""
668,"""Friday from 08:00 to 16:00"""
669,"""Tuesday from 08:00 to 16:00"""
670,"""Thursday from 08:00 to 16:00"""
671,"""Monday from 08:00 to 16:00"""
672,"""Must live in Philadelphia', 'This program helps people who are 13 to 21 years old."""
673,Stabilization Treatment and Engagement Program STEP (Prevention Point Philadelphia)
674,Indonesian
675,Hindi
676,French
677,Chinese
678,Arabic
679,Vietnamese
680,Russian
681,German
682,"""https://www.facebook.com/preventionpointphiladelphia"""
683,"""https://www.twitter.com/@preventionpp"""
684,"""Stabilization Treatment and Engagement Program STEP (Prevention Point Philadelphia)_6459493034229760"""
685,"""Stabilization Treatment and Engagement Program STEP (Prevention Point Philadelphia)"""
686,"""2913 Kensington Avenue, Philadelphia, PA 19134"""
687,AB-Stabilization Treatment and Engagement Program STEP (Prevention Point Philadelphia)
688,P-Stabilization Treatment and Engagement Program STEP (Prevention Point Philadelphia)
689,"""tel:+1-215-634-5272"""
690,"""STEP is medication-assisted treatment program (MAT) that provides treatment of opioid use disorder. The most commonly prescribed medications in STEP are buprenorphine and naltrexone injections.  We provide:- Administration of buprenorphine typically through weekly appointments, and then incrementally graduating to a minimum of once a month appointments- Naltrexone, a 28-day injection that assists clients with maintaining abstinence from opioidsClients in STEP also:- Receive case management- Engage with a Certified Recovery Specialist- Are required to attend outsourced behavioral health appointments"""
691,"""Friday from 12:00 to 17:00"""
692,Child & Family Outpatient Center (WES Health System)
693,40.0307555
694,"""https://www.facebook.com/weshealthsystems"""
695,"""https://www.twitter.com/@WESHealthSystem"""
696,"""Child & Family Outpatient Center (WES Health System)_4907628598919168"""
697,"""Child & Family Outpatient Center (WES Health System)"""
698,"""1315 Windrim Avenue, Philadelphia, PA 19141"""
699,AB-Child & Family Outpatient Center (WES Health System)
700,P-Child & Family Outpatient Center (WES Health System)
701,"""tel:+1-215-456-2662"""
702,"""The Child & Family Outpatient Center assesses and treats behavioral and emotional difficulties in children ages 4–21 (as long as they are still attending school) and their families. We provide various treatment modalities for children with hyperactivity, academic challenges, anxiety and/or depression. We provide: - Comprehensive assessments to determine the existence and/or degree of severity of any difficulties- Comprehensive biopsychosocial evaluations- Individual and family sessions- Boys/girls peer counseling groups- Medication management - Art, play, and traditional group therapyThe Child & Family Outpatient Center accepts Medicaid and Medicare. Potential clients need to be evaluated by WES’ Assessment & Evaluation Center in order to determine which service(s) should be utilized. For more information, please call the Assessment & Evaluation Center."""
703,"""This program helps people who are 4 to 21 years old.', 'Must have Medicaid or Medicare."""
704,Free Virtual Learning Resources (Saint Joseph's University - Kinney Center for Autism Education and Support)
705,39.995634
706,ExerciseAndFitness
707,"""https://www.twitter.com/@KinneyCenter"""
708,"""https://www.facebook.com/KinneyCenter/"""
709,"""Free Virtual Learning Resources (Saint Joseph's University - Kinney Center for Autism Education and Support)_5508814662795264"""
710,"""Free Virtual Learning Resources (Saint Joseph's University - Kinney Center for Autism Education and Support)"""
711,"""5600 City Avenue, Philadelphia, PA 19131"""
712,AB-Free Virtual Learning Resources (Saint Joseph's University - Kinney Center for Autism Education and Support)
713,P-Free Virtual Learning Resources (Saint Joseph's University - Kinney Center for Autism Education and Support)
714,"""The Kinney Center is staying commitment to supporting our families and clients by providing virtual lessons and Zoom sessions.Services include:- College Support- Sessions with Board Certified Behavior Analysts- Skills Development- Virtual Recreation and Exercise- Parental ResourcesOur virtual lessons will be released every weekday via our Facebook and YouTube channels.We can't ensure perfection, but we promise to listen to your feedback continually to work to improve. We are looking forward to taking this virtual journey together."""
715,"""This program serves individuals with Autism Spectrum Disorder (ASD) and their families."""
716,Youth Emergency Service YES (HopePHL)
717,39.9668498
718,ScreeningAndExams
719,Runaways
720,Homeless
721,TemporaryShelter
722,Shelter
723,"""19130"""
724,"""https://www.facebook.com/ysiyouthserviceinc"""
725,"""https://www.twitter.com/@YSIPHILLY"""
726,"""Youth Emergency Service YES (HopePHL)_5680777996009472"""
727,"""Youth Emergency Service YES (HopePHL)"""
728,"""1526 Fairmount Avenue, Philadelphia, PA 19130"""
729,AB-Youth Emergency Service YES (HopePHL)
730,P-Youth Emergency Service YES (HopePHL)
731,19130
732,"""tel:+1-215-787-0633"""
733,"""Youth Emergency Service (YES) offers immediate housing, respite, and support services to youth ages 12-17 facing housing insecurity or are unable to safely live with family. YES Services include:- Twenty four hour emergency respite and protection for youth ages 12-17- Telephone hotline and referral services as well as links to national runaway and homeless youth providers through national Runaway Safeline and National safe Place- Medical care – examinations and follow-up- Counseling supports and referrals- Voluntary and confidential HIV testing- Linkage to The Attic for those wanting service for LGBTQ youth- Physical and sexual health information and supports- Referral to home based services for families- Education and recreation programming and supports- Title I tutoringYouth can be self referred, enter through the formal child welfare system, Department of Human Services, or through referrals from partner organizations throughout the county. Referrals come from family, school staff and other concerned persons."""
734,"""Youth Emergency Service (YES) offers immediate housing, respite, and support services to youth ages 12-17 facing housing insecurity or are unable to safely live with family. YES Services include:- Twenty four hour emergency respite and protection for youth ages 12-17- Telephone hotline and referral services as well as links to national runaway and homeless youth providers through national Runaway Safeline and National safe Place- Medical care â€“ examinations and follow-up- Counseling supports and referrals- Voluntary and confidential HIV testing- Linkage to The Attic for those wanting service for LGBTQ youth- Physical and sexual health information and supports- Referral to home based services for families- Education and recreation programming and supports- Title I tutoringYouth can be self referred, enter through the formal child welfare system, Department of Human Services, or through referrals from partner organizations throughout the county. Referrals come from family, school staff and other concerned persons."""
735,"""This program helps people who are 12 to 17 years old."""
736,Behavior Health Services (Psychological Services Center at Temple University)
737,39.9791346
738,EatingDisorder
739,"""19121"""
740,"""Behavior Health Services (Psychological Services Center at Temple University)_6513742644903936"""
741,"""Behavior Health Services (Psychological Services Center at Temple University)"""
742,"""1509 Cecil B. Moore Avenue, Philadelphia, PA 19121"""
743,AB-Behavior Health Services (Psychological Services Center at Temple University)
744,P-Behavior Health Services (Psychological Services Center at Temple University)
745,19121
746,"""tel:+1-215-204-7100"""
747,"""Psychological Services Center at Temple University offers Individual, Couples, and Family Therapy for individuals, couples, or families in need of therapy to address mental health or relational concerns. This program provides:- Individual therapy- Family therapy- Couples therapyServices are provided for:- Anxiety- Depression- Work/School Stress- Couples/Marital Therapy- Gay, Lesbian, Bisexual, and Transgender Issues- Anger Management- Trauma- Disordered Eating- Child-Family Conflicts- Behavioral and Conduct ProblemsFees are based on a sliding scale according to clients’ ability to pay."""
748,"""Wednesday from 09:00 to 19:00"""
749,"""Tuesday from 09:00 to 19:00"""
750,"""Monday from 09:00 to 19:00"""
751,"""Thursday from 09:00 to 19:00"""
752,Latinx Psychoeducational Groups (Women Organized Against Rape)
753,"""Latinx Psychoeducational Groups (Women Organized Against Rape)_5581093415682048"""
754,"""Latinx Psychoeducational Groups (Women Organized Against Rape)"""
755,"""1617 John F Kennedy Boulevard #800, Philadelphia, PA 19134"""
756,AB-Latinx Psychoeducational Groups (Women Organized Against Rape)
757,P-Latinx Psychoeducational Groups (Women Organized Against Rape)
758,"""tel:+1-215-985-3315"""
759,Mental Health Counseling (Philip Jaisohn Memorial Foundation)
760,40.0551023
761,Korean
762,"""19126"""
763,"""https://www.facebook.com/jaisohnmemorialfoundation"""
764,"""Mental Health Counseling (Philip Jaisohn Memorial Foundation)_5397303851220992"""
765,"""Mental Health Counseling (Philip Jaisohn Memorial Foundation)"""
766,"""6705 Old York Road, Philadelphia, PA 19126"""
767,AB-Mental Health Counseling (Philip Jaisohn Memorial Foundation)
768,P-Mental Health Counseling (Philip Jaisohn Memorial Foundation)
769,19126
770,"""tel:+1-267-648-7458"""
771,"""Jaisohn Mental Health Services offers mental health consultations, counseling, and outreach services for Korean Americans in the Greater Philadelphia area.Services may include:- Individual counseling- Group and couples counseling- Case management- ReferralsDuring the initial appointment client and counselor work together to determine which, if any, of our services would be most helpful. We help the Korean community reduce the stigma with regard to asking for help with family and personal stress and mental health concerns so that they can cope with stress in healthier ways.This program accepts Medicaid and Medicare."""
772,"""Must have Medicaid or Medicare."""
773,Mental Health Case Management (African Cultural Alliance of North America Inc. ACANA)
774,39.938005
775,Refugees
776,"""19143"""
777,"""https://www.twitter.com/@ACANAevents"""
778,"""https://www.facebook.com/ACANA.Philadelphia"""
779,"""Mental Health Case Management (African Cultural Alliance of North America Inc. ACANA)_5518928626450432"""
780,"""Mental Health Case Management (African Cultural Alliance of North America Inc. ACANA)"""
781,"""5530 Chester Avenue, Philadelphia, PA 19143"""
782,AB-Mental Health Case Management (African Cultural Alliance of North America Inc. ACANA)
783,P-Mental Health Case Management (African Cultural Alliance of North America Inc. ACANA)
784,19143
785,"""tel:+1-215-729-8225"""
786,"""ACANA offers mental health case management services for members of the community. Services include: (1) engaging immigrant community on mental health, (2) encouraging members to seek mental health services for self and family, (3) tackling acculturation issues that strain family dynamics, (4) suicide prevention, and (5) referrals to access free mental health services.This program provides:- Mental health case management"""
787,"""Tuesday from 10:00 to 18:00"""
788,"""This program serves individuals who are seeking mental health services."""
789,"Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)"
790,40.0383603
791,39.9881664
792,39.990576
793,"""Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)_5823788208750592"""
794,"""Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)_6264787900956672"""
795,"""Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)_4569432633245696"""
796,"""Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)"""
797,"""2307 North Broad Street, Philadelphia, PA 19132"""
798,"""2317 East Westmoreland Street, Philadelphia, PA 19134"""
799,"""1335 West Tabor Road, Philadelphia, PA 19141"""
800,"AB-Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)"
801,"P-Crossroads Treatment Center of Philadelphia (ARS Treatment Centers, P.C.)"
802,"""tel:+1-866-698-8864"""
803,"""""""Crossroads Treatment Center of Philadelphia (Kensington) offers Buprenorphine, Sublocade, Vivitrol and Brixadi to treat Opioid Use DisorderThis program provides:- Addiction & Recovery- Medications for AddictionThis program may be full cost and/or accept some insurances, including Medicare and Medicaid. Please contact Crossroads for more information about cost"""""""
804,"""""""Crossroads Treatment Center of Philadelphia (West Tabor) offers buprenorphine, sublocade, and brixadi treatment for individuals with Opioid Use DisorderThis program provides:- Addiction & Recovery- Medications for AddictionThis program may be full cost and/or accept some insurances, including Medicare and Medicaid. Please contact Crossroads for more information about cost"""""""
805,"""""""Crossroads Treatment Center of Philadelphia (N. Broad Street) offers Buprenorphine, Sublocade, Vivitrol, and Brixadi treatment for individuals with Opioid Use DisorderThis program provides:- Addiction & Recovery- Medications for AddictionThis program may be full cost and/or accept some insurances, including Medicare and Medicaid. Please contact Crossroads for more information about cost"""""""
806,"""Sunday from 08:00 to 12:00"""
807,"""Wednesday from 08:00 to 18:00"""
808,"""Tuesday from 14:00 to 18:00"""
809,"""Wednesday Closed"
810,"""Saturday from 08:00 to 14:00"""
811,"""Monday from 13:00 to 17:00"""
812,"""Tuesday from 08:00 to 12:00"""
813,"""Monday from 08:00 to 18:00"""
814,"""Thursday from 08:00 to 12:00"""
815,"""Thursday from 10:00 to 12:00"""
816,"""Wednesday from 15:00 to 19:00"""
817,"""Tuesday Closed"
818,Victim Assistance Program (Archdiocese of Philadelphia - Office for Child and Youth Protection)
819,39.9575083
820,"""Victim Assistance Program (Archdiocese of Philadelphia - Office for Child and Youth Protection)_6482196344864768"""
821,"""Victim Assistance Program (Archdiocese of Philadelphia - Office for Child and Youth Protection)"""
822,"""This program covers residents of the following states: PA."""
823,"""222 North 17th Street, Philadelphia, PA 19103"""
824,AB-Victim Assistance Program (Archdiocese of Philadelphia - Office for Child and Youth Protection)
825,P-Victim Assistance Program (Archdiocese of Philadelphia - Office for Child and Youth Protection)
826,"""tel:+1-888-800-8780"""
827,"""The Victim Assistance Program supports individuals who have been sexually abused by a representative of the Archdiocese, adult survivors, in addition to child victims and their family members who have been affected by sexual abuse.Support Includes:- Compassionate supportive counseling- Resources on child sexual abuse- Referrals for outpatient therapy, pastoral support and counseling, and related psychiatric services- Support and assistance through any canonical process- Assistance to families seeking spiritual guidance or a meeting with the Archbishop- Assistance eliminating barriers to treatment, such as transportation and child careIt is our pledge to provide assistance to those who have been affected by this crime by offering support and access to mental health services to promote healing. Please call for more information."""
828,Bereavement Support (Philadelphia Department of Health)
829,39.9473614
830,"""Bereavement Support (Philadelphia Department of Health)_5992135212662784"""
831,"""Bereavement Support (Philadelphia Department of Health)"""
832,"""321 South University Avenue, Philadelphia, PA 19104"""
833,AB-Bereavement Support (Philadelphia Department of Health)
834,P-Bereavement Support (Philadelphia Department of Health)
835,"""tel:+1-215-685-7408"""
836,"""The Medical Examiner’s Office provides free bereavement support to grieving families. Bereavement support staff members can also refer families to other agencies for most medical or social service needs – including, but not limited to, burial or cremation assistance.This program provides:- Bereavement counseling over the phone- Face-to-face counseling- Information and referralsOur services are conducted mostly over the phone, and usually in a limited manner. For certain infant and child deaths, we are able to offer in-person counseling in your home.You can also get support by coming into the MEO office during regular business hours.For services or more information, please call us or visit our office."""
837,"""Wednesday from 08:30 to 17:00"""
838,"""Tuesday from 08:30 to 17:00"""
839,"""Sunday from 09:30 to 16:30"""
840,"""Saturday from 09:30 to 16:30"""
841,Fresh Start and Quads Housing (Methodist Services)
842,39.9978798
843,"""Fresh Start and Quads Housing (Methodist Services)_4828341743910912"""
844,"""Fresh Start and Quads Housing (Methodist Services)"""
845,"""4300 Monument Road, Philadelphia, PA 19131"""
846,AB-Fresh Start and Quads Housing (Methodist Services)
847,P-Fresh Start and Quads Housing (Methodist Services)
848,"""tel:+1-215-877-1925"""
849,"""Older youth and young adults, ages 18-21, who are in the process of or who have aged out of the foster care system can obtain subsidized one-bedroom apartments either on Methodist’s 22-acre campus or in community based sites. On Methodist Services’ Main Campus, young adults who are single, pregnant or have an infant when they enter the program, have access to stable housing, effective case management and behavioral health services.This program provides:- Subsidized housing- Case management- Behavioral health careResidents are encouraged to pursue educational advancement, vocational and life skills training, employment and other means of self-sufficiency. Connections to caring family members and mentors are supported."""
850,"""Tuesday from 09:00 to 18:00"""
851,"""Thursday from 09:00 to 18:00"""
852,"""Wednesday from 09:00 to 18:00"""
853,"""Friday from 09:00 to 18:00"""
854,"""Monday from 09:00 to 18:00"""
855,"""This program helps people who are 18 to 21 years old."""
856,"Children's Behavioral Health Outpatient Program (The Consortium, Inc.)"
857,39.906809
858,"""19153"""
859,"""Children's Behavioral Health Outpatient Program (The Consortium, Inc.)_5918707198197760"""
860,"""Children's Behavioral Health Outpatient Program (The Consortium, Inc.)"""
861,"""2821 Island Avenue, Philadelphia, PA 19153"""
862,"AB-Children's Behavioral Health Outpatient Program (The Consortium, Inc.)"
863,"P-Children's Behavioral Health Outpatient Program (The Consortium, Inc.)"
864,19153
865,"""tel:+1-267-233-5391"""
866,"""The Children’s Outpatient program serves children aged five to 18. Children receive individual and group therapy at the level of care most appropriate to meet their needs. Family therapy is also provided, as needed. Enhanced services for children include:- Summer treatment program- Students are Nurtured to Achieve and make Progress (SNAP)- Parents Engagement Program (PEP)- Specialty groups including Anger Management, Bullying Prevention, Girls Empowerment, Boys Empowerment, Mentoring and Sexuality AcceptanceThe Consortium accepts Medicaid and offers a sliding scale fee for low-income individuals. We don't turn anyone away."""
867,"""Monday from 08:00 to 19:00"""
868,"""Thursday from 08:00 to 19:00"""
869,"""Tuesday from 08:00 to 19:00"""
870,"""Friday from 08:00 to 19:00"""
871,"""Wednesday from 08:00 to 19:00"""
872,"""Saturday from 10:00 to 14:00"""
873,"""This program helps people who are 5 to 18 years old.', 'Must meet income requirements or have Medicaid."""
874,Fatherhood Enrichment Program FEP (City of Philadelphia - Mayor's Office of Reintegration Services)
875,39.9528
876,Male
877,CriminalJusticeHistory
878,Fathers
879,"""Fatherhood Enrichment Program FEP (City of Philadelphia - Mayor's Office of Reintegration Services)_6247717496946688"""
880,"""Fatherhood Enrichment Program FEP (City of Philadelphia - Mayor's Office of Reintegration Services)"""
881,"""1400 John F Kennedy Blvd, Philadelphia, PA 19107"""
882,AB-Fatherhood Enrichment Program FEP (City of Philadelphia - Mayor's Office of Reintegration Services)
883,P-Fatherhood Enrichment Program FEP (City of Philadelphia - Mayor's Office of Reintegration Services)
884,"""tel:+1-215-683-3370"""
885,"""Under the umbrella of The Mayor’s Office of Reintegration Services (RISE), The Fatherhood Enrichment Program strives to provide fathers with the basic skills necessary to function in today’s economy, so they are able to rise to self-sufficiency. The goal of FEP is to engage non-custodial and custodial fathers to support the well-being of their children, through education, training and with personal development with a focus on family strengthening. FEP offers services with an emphasis on:- Parenting and Healthy Relationships- Anger Management and Conflict Resolution- Job Readiness and Job Search AssistanceClasses are offered Monday through Friday 9:30am-12pm for two weeks. Please call for more information."""
886,Medication-Assisted Treatment (NorthEast Treatment Centers - OTP)
887,40.010615
888,"""19137"""
889,"""https://www.facebook.com/NorthEastTreatmentCenters/"""
890,"""Medication-Assisted Treatment (NorthEast Treatment Centers - OTP)_6378689670414336"""
891,"""Medication-Assisted Treatment (NorthEast Treatment Centers - OTP)"""
892,"""2205 Bridge St, Philadelphia, PA 19137"""
893,AB-Medication-Assisted Treatment (NorthEast Treatment Centers - OTP)
894,P-Medication-Assisted Treatment (NorthEast Treatment Centers - OTP)
895,19137
896,"""tel:+1-215-831-6024"""
897,"""Medication-Assisted Treatment offers services for those addicted to opiods such as oxycodone, codeine, fentanyl, morphine, heroin and others. Common treatment drugs are methadone, buprenorphine (Suboxone and Subutex), or naltrexone. Check with this program to see what options are available.This program provides:- Medication management for opioid dependency"""
898,"""This program serves those facing opioid addiction."""
899,Counseling Services (Springfield Psychological)
900,39.9492642
901,"""https://www.facebook.com/pg/SpringfieldPsychological"""
902,"""https://www.twitter.com/@springpsych1"""
903,"""Counseling Services (Springfield Psychological)_5971927496916992"""
904,"""Counseling Services (Springfield Psychological)"""
905,"""This program covers residents of the following counties: Monmouth County, NJ, Berks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."""
906,"""1420 Walnut Street, Philadelphia, PA 19102"""
907,AB-Counseling Services (Springfield Psychological)
908,P-Counseling Services (Springfield Psychological)
909,"""tel:+1-610-544-2110"""
